aa_eleicao,cd_tipo_eleicao,nm_tipo_eleicao,cd_eleicao,ds_eleicao,dt_eleicao,sg_uf,cd_municipio,nm_municipio,nr_zona,nm_local_votacao,ds_local_votacao_endereco,nr_turno,ds_cargo,nr_votavel,nm_votavel,sq_candidato,qt_aptos,qt_comparecimento,qt_abstencoes,qt_votos_nominais,qt_votos,dt_carga,qt_registros
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ROTARY,"RUA PRISCO ROCHA, 661",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1386,1139,247,983,12,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,CENTRO DE EDUCAÇÃO INFANTIL DE PRIMEIRA LAGOA,"POVOADO DE PRIMEIRA LAGOA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,322,260,62,237,17,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ALZIRA DE SA PEREIRA,"PROJETO SANTA AGUEDA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,742,599,143,546,2,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL AUGUSTO XAVIER DE GOIS,"RUA JOSÉ TOMÉ, 23",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1204,1011,193,936,2,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL FERNANDO P DO COUTO,"DISTRITO DE TERRA DA SANTA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,353,294,59,249,7,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL CONCEICAO MARQUES ,"DISTRITO DE RIO DOS INDIOS, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,566,478,88,433,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL MARIA DE LOURDES DE OLIVEIRA,"DISTRITO DE GRAVATA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1453,1217,236,1107,5,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,INSTITUTO IMACULADA CONCEICAO,"HERACLITO VILAR, 331",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1349,1116,233,978,16,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL MONSENHOR CELSO CICCO,"RUA ENEAS CAVALCANTE, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,3012,2446,566,2186,27,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL PROF.ª ADELE DE OLIVEIRA,"RUA FLORIANO FERREIRA DA SILVA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,3150,2594,556,2312,18,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL JOSE ADELINO,"DISTRITO DE PRIMEIRA LAGOA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,965,761,204,659,20,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL JOAQUIM FERNANDES SOBRAL,"DISTRITO DE TABUAO, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,520,441,79,396,10,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL PROFESSOR EDGAR BARBOSA,"RUA AMPARO, SN",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1024,843,181,753,15,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL GENERAL JOÃO VARELA,"RUA GEN. JOÃO VARELA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,766,598,168,528,5,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL PROFESSORA MARIA ESTER PAIVA,"DISTRITO DE MASSANGANA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,740,646,94,568,3,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL DR JULIO SENNA,"RUA DAS ALGAROBAS, S/N - CONJUNTO COHAB",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,2995,2459,536,2194,27,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL DR. AUGUSTO MEIRA,"RUA OLINTO JOSE MEIRA, S/N ",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,3115,2599,516,2289,19,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL JOÃO GABRIEL DE OLIVEIRA,"DISTRITO DE ANINGAS, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,944,814,130,732,2,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ALCIDES CAMARA DE SOUZA,"RUA ALCIDES CAMARA, 03, CAPELA",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1280,1127,153,1033,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL BARAO DE CEARA MIRIM,"RUA PEDRO DE OLIVEIRA CORREIA, 95",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,2126,1752,374,1569,27,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL PEDRO SALOMÃO,"POVOADO DE CAIANA, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,734,610,124,561,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,POSTO DE SAÚDE - UBS - DE PONTA DO MATO,"POVOADO DE PONTA DO MATO, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,555,435,120,361,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,COLÉGIO DE SANTA ÁGUEDA,"PRAÇA BARÃO DE CEARÁ-MIRIM, 236",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,1645,1344,301,1198,9,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL EMILIO F. DA SILVA,"RIO DOS INDIOS DE CIMA, S/N ",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,762,663,99,596,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,CENTRO ESTADUAL DE EDUCAÇÃO PROF. RUY ANTUNES PEREIRA-CEEP,"RUA RAFAEL TARGINO, S/N",1,Vereador,23000,CARLOS ANDRE RIBEIRO DA SILVA,,73,65,8,58,1,2020-12-21 16:55:14,1
